Город,Цена в месяц,Оплата ЖКХ,Срок аренды,Условия проживания,Комиссия,Предоплата,Залог,Метро,Холодильник,Стиральная машина,Мебель в комнатах,Мебель на кухне,Телевизор,Интернет,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Тип дома,Тип перекрытий,Парковка,Санузел,Вид из окон,Количество лифтов,Год постройки,Подъезды,Ремонт,Отопление,Газоснабжение,Мусоропровод
1,0.3925395139183463,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01833721533777401,118,1,1,1,1,1,1,1.0446474275427922,0.0826174154455693,-0.23742085518747957,0.4997645562183033,2,1,1,5,2,2,2006.0,1.0,1,1,2,1
1,0.23040116543027062,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018486228429442576,94,1,1,1,1,1,1,0.6619333582432978,1.248608926338664,-0.4002344501484411,0.2223787724282758,5,2,2,3,2,2,1933.0,2.0,1,1,2,1
1,0.16554582603504034,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01854583366611,35,1,0,0,1,0,1,0.4979130428292289,1.2971919059592096,-0.5630480451094027,0.2223787724282758,5,1,5,1,2,2,1928.0,4.0,1,1,2,1
1,-0.0938755315458808,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018784254612779706,27,1,1,1,1,1,0,1.0446474275427922,0.9571110486153903,0.5766471196173281,-0.05500701136175168,1,1,5,5,1,3,2006.0,2.0,3,1,2,1
1,-0.25601388003395653,-0.00012609021630315037,1,2,-0.36653592059215395,1,-0.01893326770444827,23,1,1,1,1,1,1,-0.7049026035406101,-0.7432932381037062,0.25101992969540504,-0.05500701136175168,1,1,1,1,1,5,2022.0,1.0,3,1,2,1
1,0.10069048663981005,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018605438902777428,5,1,1,1,1,1,1,1.5913818122563552,1.9773536206468483,1.3907150944221358,0.2223787724282758,5,1,2,1,1,5,2001.0,3.0,2,2,2,1
1,-0.19115854063872623,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.018873662467780845,59,1,1,1,1,1,1,-0.21284165729840326,-0.06313152341606754,-0.23742085518747957,-0.12435345730925824,1,2,5,3,2,20,1976.0,10.0,1,1,2,1
1,0.2952565048255009,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01842662319277515,69,1,1,1,1,0,1,0.7712802351860105,1.2971919059592096,0.0882063347344435,0.2223787724282758,1,2,5,1,2,2,1962.0,3.0,3,1,2,3
1,-0.0938755315458808,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01892730718078153,97,1,1,1,1,1,0,-0.4588721304195067,-0.7432932381037062,0.9022743095392511,-0.05500701136175168,1,1,2,1,2,2,2010.0,4.0,1,1,2,1
1,0.2952565048255009,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01842662319277515,240,1,1,1,1,1,1,-0.3221885342411159,-0.06313152341606754,-0.7258616400703641,0.4997645562183033,5,1,2,1,2,2,1911.0,1.0,3,1,2,1
1,0.0034074775469646215,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018694846757778567,69,1,1,1,1,1,1,0.7712802351860105,1.5886897836824834,-0.23742085518747957,0.2223787724282758,5,1,5,1,1,1,1996.0,6.0,1,1,2,1
1,-0.4376088303406013,-0.00012609021630315037,1,2,1.343467127333287,1,-0.019100162367117066,146,1,1,1,1,0,1,-0.841586199719001,-0.6461272788626149,-1.0514888299922873,-0.05500701136175168,1,1,2,1,1,2,2021.0,2.0,3,5,2,1
1,-0.3208692194291868,-0.00012609021630315037,1,2,0.6857736473619636,1,-0.018992872941115697,242,1,1,1,1,1,1,-0.9782697958973917,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,1,1,1,1,1,2,2022.0,11.0,1,1,2,1
1,0.035835147244579764,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018665044139444854,54,1,1,0,1,1,1,0.7712802351860105,1.2971919059592096,0.0882063347344435,0.2223787724282758,1,1,5,1,2,1,1976.0,9.0,1,1,2,1
2,-0.593261644889154,-0.5865036486116958,1,2,2.0011606073046107,1,-0.019243214935118887,243,1,1,1,1,0,1,-0.9509330766617136,-0.7918762177242518,-0.8886752350313257,-0.16596132487776205,1,2,2,1,1,1,2022.0,4.0,1,3,2,1
2,-0.5802905770101079,-1.271524160755846,2,1,0.6857736473619636,1,-0.0192312938877854,243,1,1,1,1,0,1,-0.7322393227762882,-0.20888046227770438,-0.23742085518747957,-0.12435345730925824,1,1,2,1,1,7,2022.0,11.0,1,1,2,1
2,-0.5802905770101079,-0.00012609021630315037,1,2,2.0011606073046107,1,-0.019380306979453966,243,0,0,0,0,0,0,-0.6502291650692538,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,2,1,2,1,1,2,2021.0,2.0,1,2,2,1
2,-0.5802905770101079,-1.271524160755846,1,2,0.35692690737630184,1,-0.019380306979453966,231,1,0,1,1,1,1,-0.8689229189546791,-0.20888046227770438,-0.23742085518747957,0.3610716643232895,5,1,2,1,1,2,1916.0,3.0,2,1,2,1
2,-0.5802905770101079,-1.271524160755846,1,2,0.35692690737630184,1,-0.0192312938877854,244,1,1,1,0,0,0,-0.41239970771885376,-0.16029748265715876,-0.5630480451094027,-0.05500701136175168,2,1,2,3,1,2,1973.0,7.0,1,1,2,1
2,-0.599747178828677,-0.24399339253962066,1,2,0.35692690737630184,1,-0.01924917545878563,245,1,1,1,1,0,0,-1.1641594867000034,-0.8890421769653429,-1.2143024249532488,-0.1936999032567648,2,1,2,1,1,16,2021.0,1.0,1,2,2,1
2,-0.5802905770101079,-1.271524160755846,1,2,0.6857736473619636,1,-0.0192312938877854,243,1,1,1,1,1,1,-0.5955557265978975,-0.6461272788626149,-0.23742085518747957,-0.05500701136175168,2,1,2,3,1,1,1989.0,4.0,2,1,2,1
2,-0.6062327127682,0.0985168635324545,1,2,0.6857736473619636,1,-0.019255135982452373,94,1,1,1,1,0,1,-1.0876166728401044,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,5,1,2,1,1,2,1876.0,3.0,2,1,2,3
2,-0.593261644889154,-0.5865036486116958,1,2,0.35692690737630184,1,-0.019243214935118887,243,1,1,1,1,0,1,-1.0056065151330698,-0.7432932381037062,-1.3771160199142103,-0.12435345730925824,1,1,1,1,1,7,2022.0,11.0,3,1,2,1
2,-0.593261644889154,-0.5865036486116958,1,2,1.343467127333287,1,-0.019243214935118887,244,1,1,1,1,1,1,-1.0056065151330698,-1.131957075068071,-1.0514888299922873,-0.1936999032567648,7,1,2,1,1,6,2018.0,11.0,1,1,2,3
2,-0.5802905770101079,-1.271524160755846,1,2,0.35692690737630184,1,-0.0192312938877854,246,1,1,1,1,0,1,-0.6502291650692538,-0.7918762177242518,-0.23742085518747957,-0.263046349204272,2,1,2,3,4,1,1982.0,1.0,2,1,2,3
2,-0.5802905770101079,-1.271524160755846,1,1,0.35692690737630184,1,-0.0192312938877854,245,1,1,1,1,0,1,-0.6502291650692538,-0.7432932381037062,-0.4002344501484411,-0.05500701136175168,5,1,2,3,1,2,1977.0,1.0,1,1,2,1
2,-0.5802905770101079,-1.271524160755846,2,1,1.0146203873476254,1,-0.0192312938877854,247,1,1,1,1,1,1,-0.4588721304195067,-0.6461272788626149,0.4138335246563666,-0.05500701136175168,5,1,2,1,4,6,2006.0,7.0,1,1,2,1
2,-0.5802905770101079,-0.00012609021630315037,1,2,2.0011606073046107,1,-0.0192312938877854,243,0,0,0,0,0,0,-0.8142494804833228,-1.131957075068071,0.7394607145782897,-0.1936999032567648,2,1,2,1,1,5,2023.0,1.0,1,2,2,3
2,-0.5802905770101079,-1.271524160755846,2,1,0.35692690737630184,1,-0.019305800433619683,248,1,1,1,1,1,1,-0.9782697958973917,-0.20888046227770438,-1.0514888299922873,-0.1936999032567648,1,1,2,1,2,1,2016.0,3.0,2,1,2,1
2,-0.586776110949631,-0.7577587766477334,1,2,-1.2873067925520068,1,-0.019237254411452145,249,1,1,1,1,0,0,-1.169626830547139,-0.20888046227770438,-0.23742085518747957,-0.33239279515177855,2,1,2,1,2,5,2022.0,1.0,2,2,2,1
2,-0.612718246707723,0.44102711960452967,1,2,0.35692690737630184,1,-0.019261096506119114,250,1,1,1,1,1,1,-0.7595760420119664,-0.7432932381037062,-0.8886752350313257,-0.33239279515177855,2,1,2,3,1,2,1974.0,15.0,2,1,2,1
2,-0.586776110949631,-0.7577587766477334,1,2,0.35692690737630184,1,-0.019237254411452145,251,1,1,1,1,0,1,-0.9372647170438745,-0.8161677075345245,-0.8886752350313257,-0.05500701136175168,1,1,5,1,1,16,2019.0,9.0,2,1,2,1
2,-0.5802905770101079,-1.271524160755846,2,2,-1.2873067925520068,1,-0.019302820171786313,244,1,1,1,1,0,1,-0.841586199719001,-0.9376251565858886,-0.23742085518747957,-0.263046349204272,7,1,2,1,1,2,2022.0,12.0,1,1,2,3
2,-0.593261644889154,-0.41524852057565825,1,2,0.8501970173547945,1,-0.019243214935118887,243,1,1,1,1,0,1,-1.0302095624451801,-0.7432932381037062,-0.23742085518747957,-0.05500701136175168,1,1,5,1,1,16,2017.0,5.0,2,1,2,1
2,-0.5802905770101079,-1.271524160755846,1,2,1.0146203873476254,1,-0.0192312938877854,252,1,1,1,1,0,1,-0.9235963574260354,-0.20888046227770438,-0.23742085518747957,-0.12435345730925824,1,1,2,1,1,5,2018.0,9.0,2,2,2,1
2,-0.5802905770101079,-1.271524160755846,1,1,0.35692690737630184,1,-0.0192312938877854,243,1,1,1,1,1,1,-0.5682190073622193,-0.20888046227770438,-0.07460726022651804,-0.05500701136175168,2,1,2,1,1,1,2010.0,8.0,2,1,2,1
2,-0.5802905770101079,-1.271524160755846,1,2,2.0011606073046107,1,-0.0192312938877854,244,1,1,1,1,1,1,-0.48620884965518485,-0.30604642151879563,-0.8072684375508449,-0.05500701136175168,2,1,2,3,4,2,2010.0,4.0,2,1,2,1
2,-0.593261644889154,-0.41524852057565825,1,2,2.0011606073046107,1,-0.019243214935118887,253,1,1,1,1,1,1,-0.9782697958973917,-0.8404591973447973,-0.8886752350313257,-0.05500701136175168,1,1,2,1,1,5,2016.0,7.0,1,1,2,1
2,-0.599747178828677,0.0985168635324545,1,2,0.6857736473619636,1,-0.019243214935118887,109,1,1,1,1,0,0,-0.8142494804833228,-0.6947102584831605,-0.7258616400703641,-0.47108568704679227,5,1,2,1,1,2,1965.0,4.0,2,1,2,1
2,-0.586776110949631,-0.7577587766477334,1,2,0.35692690737630184,1,-0.019237254411452145,243,1,1,1,1,1,1,-1.0329432343687481,-0.45179536038043244,-0.23742085518747957,-0.05500701136175168,1,1,2,1,1,6,2018.0,3.0,1,2,2,1
2,-0.599747178828677,-0.07273826450358309,1,2,0.35692690737630184,1,-0.01924917545878563,109,1,1,1,1,1,1,-0.8689229189546791,-0.8890421769653429,-0.48164124762892185,-0.05500701136175168,1,2,5,3,1,2,1967.0,4.0,2,3,2,1
2,-0.5738050430705849,-1.271524160755846,1,2,-1.2873067925520068,1,-0.019380306979453966,243,1,1,0,1,0,0,-0.6830332281520677,-1.0687992015613617,0.9511183880275398,-0.05500701136175168,7,1,2,1,1,2,2022.0,14.0,1,1,2,1
2,-0.593261644889154,-0.24399339253962066,1,2,0.35692690737630184,1,-0.019243214935118887,109,1,0,0,1,0,1,-0.841586199719001,-0.7432932381037062,-0.8561125160391334,-0.47108568704679227,2,1,2,1,1,2,1967.0,8.0,1,1,2,1
2,-0.593261644889154,-0.24399339253962066,1,2,0.35692690737630184,1,-0.019243214935118887,243,1,1,1,1,1,1,-1.0034195775942156,-0.7335766421795971,-0.23742085518747957,0.2223787724282758,1,1,2,1,1,2,2023.0,9.0,1,1,2,1
2,-0.593261644889154,-0.41524852057565825,1,2,0.35692690737630184,1,-0.019243214935118887,116,1,1,1,1,0,1,-1.0602799536044263,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,1,1,2,1,1,5,2019.0,6.0,2,1,2,1
2,-0.593261644889154,-0.41524852057565825,1,2,2.0011606073046107,1,-0.019243214935118887,243,1,1,1,1,1,0,-1.0466115939865872,-0.8890421769653429,-0.23742085518747957,-0.05500701136175168,1,1,2,1,1,2,2019.0,4.0,2,2,2,1
2,-0.593261644889154,-0.24399339253962066,1,2,2.0011606073046107,1,-0.019243214935118887,254,1,1,1,1,0,1,-0.9509330766617136,-0.7432932381037062,-1.3771160199142103,-0.1936999032567648,1,1,2,1,4,16,2018.0,4.0,1,1,2,1
2,-0.586776110949631,-0.5865036486116958,1,2,2.0011606073046107,1,-0.019237254411452145,140,1,1,1,1,0,1,-0.9509330766617136,-0.8404591973447973,-1.0514888299922873,-0.12435345730925824,1,1,1,1,1,1,2014.0,19.0,1,2,2,1
2,-0.5738050430705849,-1.271524160755846,1,1,-1.2873067925520068,1,-0.01922533336411866,244,1,1,1,0,1,0,-1.0329432343687481,-0.9376251565858886,-1.0514888299922873,0.2223787724282758,1,1,2,1,2,2,2022.0,10.0,1,1,2,1
2,-0.5738050430705849,-1.271524160755846,1,2,0.35692690737630184,1,-0.01922533336411866,243,1,1,1,1,0,0,-0.9591340924324171,-0.6509855768246695,-0.23742085518747957,-0.12435345730925824,5,1,2,1,4,1,2016.0,6.0,1,2,2,3
2,-0.593261644889154,-0.24399339253962066,1,2,0.35692690737630184,1,-0.019243214935118887,108,1,1,0,0,0,0,-1.0876166728401044,-0.9862081362064342,-1.2143024249532488,-0.05500701136175168,3,1,5,1,1,6,2020.0,2.0,1,1,2,1
2,-0.599747178828677,0.0985168635324545,1,2,0.35692690737630184,1,-0.01924917545878563,140,1,1,1,1,0,1,-0.7049026035406101,-0.20888046227770438,-0.4002344501484411,-0.05500701136175168,5,1,5,1,1,2,1980.0,1.0,2,1,2,1
2,-0.599747178828677,0.0985168635324545,1,2,2.0011606073046107,1,-0.01924917545878563,243,1,1,1,1,1,0,-0.7869127612476446,-0.8404591973447973,-0.23742085518747957,-0.33239279515177855,7,1,2,1,1,1,2014.0,4.0,2,1,2,1
2,-0.593261644889154,-0.24399339253962066,1,2,0.35692690737630184,1,-0.019243214935118887,108,1,1,1,1,1,1,-0.8771239347253826,-0.8404591973447973,-0.7258616400703641,-0.47108568704679227,2,1,2,3,1,2,1968.0,7.0,2,1,2,1
2,-0.5738050430705849,-1.271524160755846,1,2,0.6857736473619636,1,-0.019261096506119114,140,1,1,1,1,0,0,-0.5408822881265412,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,1,1,2,1,1,2,1963.0,7.0,2,1,2,1
2,-0.593261644889154,-0.24399339253962066,1,2,0.35692690737630184,1,-0.019243214935118887,243,1,1,1,1,0,1,-0.9782697958973917,-0.20888046227770438,-0.23742085518747957,-0.12435345730925824,7,1,4,1,1,5,2019.0,6.0,1,1,2,1
2,-0.5738050430705849,-1.271524160755846,1,2,0.35692690737630184,1,-0.01922533336411866,250,0,0,0,0,0,0,-0.6775658843049319,-0.8404591973447973,-0.23742085518747957,-0.1936999032567648,2,1,2,1,1,2,2020.0,4.0,1,2,2,1
2,-0.593261644889154,-0.17549134132520564,1,2,0.35692690737630184,1,-0.019243214935118887,255,1,1,1,1,1,1,-1.1422901113114607,-0.8404591973447973,-1.2143024249532488,-0.05500701136175168,1,2,2,1,1,4,2020.0,4.0,1,3,2,1
2,-0.586776110949631,-0.5865036486116958,1,2,-1.2873067925520068,1,-0.019290899124452827,256,1,1,1,1,1,0,-1.2516369882541734,-0.9376251565858886,-1.5399296148751718,-0.05500701136175168,5,5,2,1,1,2,1846.0,4.0,2,1,2,1
2,-0.593261644889154,-0.07273826450358309,2,2,0.35692690737630184,1,-0.019243214935118887,251,1,1,1,1,1,1,-0.6502291650692538,-0.7432932381037062,-0.23742085518747957,-0.05500701136175168,1,1,5,1,1,2,2015.0,2.0,2,2,2,1
2,-0.5802905770101079,-0.5865036486116958,1,1,-1.2873067925520068,1,-0.0192312938877854,244,0,0,0,0,0,0,-1.0083401870566377,-0.8890421769653429,-0.23742085518747957,-0.05500701136175168,3,1,2,1,1,2,2023.0,12.0,1,1,2,1
2,-0.593261644889154,-0.07273826450358309,1,2,0.35692690737630184,1,-0.019243214935118887,109,1,1,1,1,1,1,-0.841586199719001,-0.7432932381037062,-0.8886752350313257,-0.33239279515177855,5,1,2,1,1,2,1963.0,5.0,2,1,2,1
2,-0.5802905770101079,-0.7577587766477334,1,2,0.35692690737630184,1,-0.0192312938877854,243,1,1,1,1,1,1,-1.0056065151330698,-0.8890421769653429,-1.0514888299922873,-0.05500701136175168,7,1,5,1,1,6,2022.0,14.0,3,1,2,1
2,-0.586776110949631,-0.41524852057565825,1,2,0.6857736473619636,1,-0.019237254411452145,253,1,1,1,1,0,0,-1.0056065151330698,-0.7432932381037062,-0.7258616400703641,-0.1936999032567648,1,1,2,1,1,5,2021.0,3.0,2,1,2,3
2,-0.586776110949631,-0.41524852057565825,1,2,0.6857736473619636,1,-0.019237254411452145,243,1,1,1,1,0,1,-1.0056065151330698,-0.7190017482934333,-0.23742085518747957,-0.05500701136175168,1,1,1,1,4,1,2023.0,10.0,1,1,2,1
2,-0.5673195091310619,-1.271524160755846,1,2,1.0146203873476254,1,-0.01921937284045192,257,1,1,1,1,1,1,-0.21284165729840326,-0.7432932381037062,-0.5630480451094027,-0.33239279515177855,1,2,2,3,4,2,1970.0,6.0,4,3,2,1
2,-0.586776110949631,-0.41524852057565825,1,2,0.6857736473619636,1,-0.019237254411452145,243,1,1,1,1,1,1,-0.9263300293496033,-0.7092851523693242,-0.23742085518747957,-0.12435345730925824,2,1,2,1,4,6,2016.0,5.0,1,1,2,1
2,-0.5802905770101079,-0.6207546742189033,1,2,2.0011606073046107,1,-0.0192312938877854,247,1,1,1,1,1,0,-0.9782697958973917,-0.7918762177242518,-1.3771160199142103,-0.1936999032567648,1,1,2,1,1,5,2022.0,1.0,1,1,2,1
2,-0.586776110949631,-0.24399339253962066,1,2,1.0146203873476254,1,-0.019237254411452145,244,1,1,1,1,1,1,-0.5827074685571287,-0.7141434503313787,-0.10716997921871023,-0.05500701136175168,1,1,5,3,1,6,2005.0,5.0,2,1,2,1
2,-0.586776110949631,-0.24399339253962066,1,2,0.35692690737630184,1,-0.019237254411452145,243,1,1,1,1,1,1,-0.4588721304195067,-0.6461272788626149,-0.23742085518747957,-0.05500701136175168,5,1,5,3,1,6,2007.0,7.0,2,1,2,1
2,-0.4376088303406013,-1.271524160755846,1,2,0.6857736473619636,1,-0.01909420184345032,253,1,1,1,1,0,1,-0.7869127612476446,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,1,1,2,1,1,2,2010.0,4.0,1,1,2,1
2,-0.47652203397773946,0.44102711960452967,2,1,1.0146203873476254,1,-0.01904651765411638,245,0,0,0,0,0,0,-0.11169579612639398,0.3060991217000792,-0.8561125160391334,-0.1936999032567648,2,1,2,3,2,2,1974.0,11.0,2,1,2,1
2,-0.4343660633708398,-1.271524160755846,1,2,0.35692690737630184,1,-0.019097182105283692,250,1,1,1,1,1,1,-0.6502291650692538,-0.40321238075988686,-0.23742085518747957,-0.05500701136175168,7,1,2,1,1,2,2021.0,6.0,3,5,2,1
2,-0.4830075679172625,0.7835373756766049,1,2,2.0011606073046107,1,-0.01914188603278426,108,1,1,1,1,1,1,-0.3221885342411159,-0.500378340000978,0.4138335246563666,-0.1936999032567648,1,2,2,3,1,1,2006.0,6.0,1,3,2,3
2,-0.44409436428012433,-1.271524160755846,2,2,0.35692690737630184,1,-0.01911208341445055,258,1,1,1,1,0,1,-0.6502291650692538,-0.7918762177242518,0.0882063347344435,-0.3601313735307813,7,1,2,1,1,1,2018.0,13.0,1,1,2,1
2,-0.4830075679172625,1.12604763174868,1,2,0.2911575593791695,1,-0.01914188603278426,243,1,1,1,1,1,1,0.03318881582270018,0.6656131708921167,-0.23742085518747957,-0.05500701136175168,5,1,2,1,1,2,1957.0,4.0,2,1,2,1
2,-0.47003650003821645,0.44102711960452967,1,2,0.35692690737630184,1,-0.01912996498545078,140,1,1,1,1,1,1,-0.4041986919481504,-0.20888046227770438,-0.4002344501484411,-0.47108568704679227,5,1,5,3,4,2,2010.0,4.0,1,1,2,1
2,-0.4830075679172625,1.12604763174868,1,2,0.35692690737630184,1,-0.01914188603278426,140,1,1,1,1,1,0,0.2245458504724473,0.5198642320304798,-0.5630480451094027,-0.1936999032567648,2,1,2,3,2,1,2010.0,4.0,2,1,2,1
2,-0.45057989821964733,-0.24399339253962066,2,2,-1.2873067925520068,1,-0.01911208341445055,259,1,1,1,1,1,1,-0.8689229189546791,-0.20888046227770438,-1.0514888299922873,-0.05500701136175168,1,1,2,1,1,2,2010.0,4.0,1,1,2,1
2,-0.45057989821964733,-0.24399339253962066,1,3,2.0011606073046107,1,-0.019124004461784035,260,1,1,1,1,1,1,-0.5955557265978975,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,5,1,2,1,1,2,1890.0,3.0,3,1,2,3
2,-0.4635509660986934,0.44102711960452967,1,2,2.0011606073046107,1,-0.019380306979453966,139,1,1,1,1,1,1,-0.7049026035406101,-0.6461272788626149,-0.23742085518747957,-0.05500701136175168,1,1,5,1,1,2,2010.0,4.0,1,1,2,1
2,-0.47003650003821645,0.7835373756766049,2,1,0.35692690737630184,1,-0.01909420184345032,261,1,1,1,1,1,1,-0.8689229189546791,-0.6461272788626149,-1.0514888299922873,0.2223787724282758,1,2,1,1,2,1,2020.0,4.0,3,3,2,1
2,-0.45057989821964733,-0.24399339253962066,2,2,-1.2873067925520068,1,-0.01932070174278654,262,1,1,1,1,1,1,-1.196963549782817,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,5,1,2,1,1,2,1917.0,15.0,3,1,2,1
2,-0.43112329640107827,-1.271524160755846,1,2,1.0146203873476254,1,-0.01909420184345032,263,1,1,1,1,0,1,-0.4588721304195067,-0.20888046227770438,0.4138335246563666,0.29172521837578236,1,1,4,1,1,20,2021.0,16.0,1,1,2,1
2,-0.4635509660986934,0.44102711960452967,1,1,0.35692690737630184,1,-0.019124004461784035,251,1,1,1,1,1,1,0.525249762064907,0.5684472116510254,-0.23742085518747957,-0.05500701136175168,5,1,5,3,1,2,2015.0,9.0,2,1,2,1
2,-0.45057989821964733,-0.24399339253962066,1,2,1.0146203873476254,1,-0.01911208341445055,264,1,1,0,1,0,0,-0.7322393227762882,-0.8890421769653429,-0.4002344501484411,-0.05500701136175168,5,1,2,3,1,1,2004.0,20.0,1,2,2,1
2,-0.43112329640107827,-1.271524160755846,1,1,0.6857736473619636,1,-0.01909420184345032,139,1,1,1,1,0,1,-0.7049026035406101,-0.20888046227770438,0.25101992969540504,-0.16596132487776205,1,1,2,1,1,2,2018.0,8.0,1,2,2,1
2,-0.43112329640107827,-1.271524160755846,2,2,0.028080167390640128,1,-0.019118043938117293,250,1,1,1,1,1,1,-0.7869127612476446,-0.20888046227770438,-0.23742085518747957,0.2223787724282758,1,1,1,1,1,1,2022.0,11.0,3,2,2,1
2,-0.45057989821964733,-0.1069892901107906,2,2,0.35692690737630184,1,-0.01911208341445055,257,1,1,1,1,1,1,-0.6502291650692538,-1.131957075068071,1.0650879045002126,-0.05500701136175168,1,1,2,2,4,2,2010.0,4.0,1,1,2,3
2,-0.44409436428012433,-0.24399339253962066,1,2,0.35692690737630184,1,-0.019106122890783808,265,1,1,1,1,0,0,-0.7131036193113135,-0.8404591973447973,-0.07460726022651804,-0.05500701136175168,5,1,2,1,1,2,1908.0,7.0,3,1,2,1
2,-0.45057989821964733,-0.07273826450358309,1,2,2.0011606073046107,1,-0.01911208341445055,252,1,1,1,1,1,1,-0.6365608054514147,-0.7432932381037062,-0.23742085518747957,0.2223787724282758,1,1,1,3,1,20,2021.0,23.0,1,1,2,1
2,-0.45057989821964733,0.0985168635324545,1,2,-0.2021125505993231,1,-0.01911208341445055,265,1,1,1,1,0,1,-0.6775658843049319,-0.5975442992420693,-0.5630480451094027,0.2223787724282758,1,5,2,1,1,2,1913.0,4.0,3,1,2,1
2,-0.4641995194926457,0.6122822476405673,1,2,-1.2873067925520068,1,-0.01911208341445055,266,1,1,1,1,1,1,-0.0488213418843343,0.0826174154455693,-0.07460726022651804,-0.05500701136175168,3,1,2,1,1,2,2008.0,6.0,1,1,2,1
2,-0.42463776246155527,-1.271524160755846,1,2,0.35692690737630184,1,-0.01909420184345032,257,1,1,1,1,0,0,-0.24017837653408142,-0.16029748265715876,-0.514203966621114,-0.33239279515177855,1,1,2,3,1,4,1987.0,1.0,1,1,2,1
2,0.23040116543027062,3.8661296803252814,1,2,-0.46518994258785246,1,-0.018486228429442576,267,1,1,1,1,1,1,1.728065408434746,2.268851498370122,0.5766471196173281,-0.05500701136175168,5,1,4,5,4,2,1877.0,4.0,1,1,2,1
2,-0.45057989821964733,-0.24399339253962066,2,2,-1.2873067925520068,1,-0.01911208341445055,268,1,1,1,1,1,1,-0.8689229189546791,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,7,1,2,1,1,16,2014.0,11.0,2,1,2,1
2,-0.45057989821964733,0.0985168635324545,1,2,0.35692690737630184,1,-0.01911208341445055,269,1,1,1,1,1,1,-0.26751509576975957,0.03403443582502369,-0.4002344501484411,-0.05500701136175168,5,1,5,3,1,2,1949.0,11.0,1,1,2,1
2,-0.45057989821964733,0.0985168635324545,1,1,0.6857736473619636,1,-0.01911208341445055,139,1,1,1,1,1,1,-0.6228924458335756,-0.20888046227770438,0.0882063347344435,-0.1936999032567648,1,1,1,3,1,7,2016.0,20.0,1,1,2,3
2,-0.5608339751915389,-1.271524160755846,1,1,0.35692690737630184,1,-0.019213412316785174,246,1,1,1,1,0,1,-0.3768619727124722,-0.20888046227770438,-0.23742085518747957,-0.47108568704679227,5,1,2,3,1,2,1989.0,2.0,1,1,2,1
2,-0.6256893145867691,-1.271524160755846,1,1,-1.2873067925520068,1,-0.0192730175534526,253,0,1,1,0,0,0,-1.0329432343687481,-0.7918762177242518,-0.23742085518747957,-0.12435345730925824,1,1,2,1,1,6,2022.0,15.0,1,1,2,3
2,0.06826281694219491,2.1535783999649056,1,2,0.35692690737630184,1,-0.01863524152111114,94,1,1,1,1,1,1,1.0446474275427922,1.0542770078564816,0.5766471196173281,0.2223787724282758,5,1,5,3,1,2,1860.0,16.0,3,1,2,1
2,-0.5802905770101079,0.0985168635324545,1,2,2.0011606073046107,1,-0.0192312938877854,247,1,1,1,1,0,1,-0.6775658843049319,-0.20888046227770438,0.0882063347344435,-0.05500701136175168,5,1,2,3,4,16,2011.0,15.0,1,1,2,1
2,-0.4635509660986934,0.44102711960452967,1,2,1.0146203873476254,1,-0.019124004461784035,161,1,1,1,1,1,1,-0.18550493806272508,-0.06313152341606754,-0.4002344501484411,0.2223787724282758,6,1,2,3,4,2,1956.0,13.0,1,1,2,1
2,0.10069048663981005,0.7835373756766049,1,2,0.35692690737630184,1,-0.018605438902777428,21,1,1,1,1,1,1,1.3180146198995737,1.2971919059592096,3.832919018836559,-0.05500701136175168,1,5,5,3,1,2,1911.0,8.0,3,1,2,1
2,-0.22358621033634138,-1.271524160755846,1,2,0.8501970173547945,1,-0.018903465086114558,270,1,1,1,1,1,1,0.169872412001091,-0.20888046227770438,-0.23742085518747957,0.2223787724282758,5,5,2,1,2,2,1917.0,1.0,3,1,2,3
2,-0.5673195091310619,-1.271524160755846,1,2,0.35692690737630184,1,-0.01921937284045192,248,1,1,1,1,1,1,-0.5955557265978975,-0.7432932381037062,0.0882063347344435,-0.1936999032567648,1,1,2,3,4,7,2016.0,2.0,1,1,2,1
2,0.554677862406422,4.551150192469431,1,2,0.35692690737630184,1,-0.018188202246105446,271,1,1,1,1,1,1,3.3409318433397575,4.746583459017948,1.1464947019806935,-0.05500701136175168,1,1,1,3,1,2,2017.0,14.0,1,1,2,1
